Hash;Timestamp;Branching Time;Merge Time;Committers 1;Committers 2;Diff Committers;Same Committers;Commits 1;Commits 2;Changed Files 1;Changed Files 2;Changed Files Intersection;Conflict;Conflicted Files;Chunks;Modified Chunks;Self Conflicts
ea79bac1e949ffa477666240e2ceef6386738553;2012-06-25 20:31:59 +0100;3.0545139;5.0842361;1;2;1;1;1;3;10;4;SOME;true;1;1;1;1
044d522d0ec8b6d48714dc31227bfabe9b191794;2012-06-23 17:58:59 +1000;0.8478125;2.6029861;1;1;1;0;55;2;115;1;NONE;false;0;0;0;0
0e27cd39ac0c5eeb644b8dc9914f841bd8d876e9;2012-06-23 17:58:59 +1000;0.8478125;2.6029861;1;1;1;0;55;2;113;1;NONE;false;0;0;0;0
e2d9ff4b4081832722508c870fea0a004143c573;2012-06-22 21:16:21 +1000;23.8961921;24.1000000;1;4;4;0;5;28;28;263;SOME;false;0;0;0;0
03ed65d1db2016257a8909351a494259e97974ac;2012-06-22 20:24:57 +1000;6.8482060;7.0816551;1;3;3;0;52;18;115;27;SOME;true;3;3;3;0
99e5a5cca0e6182095b86d50fb255ff8e05121a1;2012-06-22 20:24:57 +1000;6.8482060;7.0816551;1;3;3;0;52;18;113;27;SOME;true;3;3;3;0
454e50d1e4aae77236e0224473b0c00f53dced1c;2012-06-19 17:22:31 +0100;10.4884028;16.3708796;4;1;3;1;12;7;13;14;SOME;true;2;2;2;2
0f6236fb27a47f77278746403de88ca05de1799b;2012-06-19 12:46:49 +0100;0.0738657;0.9502199;1;1;1;0;1;2;1;1;NONE;false;0;0;0;0
7047712bbe252129e2996e52166b50b24f8fef29;2012-06-19 12:46:49 +0100;0.0738657;0.9502199;1;1;1;0;1;2;1;1;NONE;false;0;0;0;0
3bb34bb584f9428ddd5206bc120aff8fd26e0ac2;2012-06-18 02:34:24 -0700;2.8175116;3.0465509;1;1;1;0;3;1;2;2;NONE;false;0;0;0;0
abe5e7ec70ddcaff72280b2264b791c72d889dc8;2012-06-18 02:34:24 -0700;2.8175116;3.0465509;1;1;1;0;3;1;2;2;NONE;false;0;0;0;0
db064e72372767e1cdc1d465257a0144dea8847e;2012-06-18 00:55:08 +1000;0.0029282;0.0064583;1;1;0;1;1;1;2;1;ALL;false;0;0;0;0
d28227ab7a204c7d74598681b3e62fa67ded9b21;2012-06-18 00:55:08 +1000;0.0029282;0.0064583;1;1;0;1;1;1;2;1;ALL;false;0;0;0;0
34caa328ea03a2211090c5df5bb0cb86e6b6652d;2012-06-17 08:38:33 +1000;3.5875116;4.2436806;1;1;1;0;43;6;110;20;NONE;false;0;0;0;0
edef9f35205e587c9b680fb0fbf7a9f91ee4a98a;2012-06-17 08:38:33 +1000;3.5875116;4.2436806;1;1;1;0;43;6;108;20;NONE;false;0;0;0;0
369320f97fe96e6577938c372b7d03a3b2ee37f6;2012-06-13 19:48:09 +1000;0.4700810;0.8942593;1;4;3;1;1;27;4;73;NONE;false;0;0;0;0
3ce0ec4569ef848d4ed1e8792ae70623418cf5de;2012-06-13 19:48:09 +1000;0.4700810;0.8942593;1;4;3;1;1;27;4;73;NONE;false;0;0;0;0
329d2eed11288754979354bb3e9e0fa27dec19bb;2012-06-13 08:30:41 +1000;10.6476736;12.3847338;1;4;3;1;27;26;83;73;NONE;false;0;0;0;0
6156abf655d3195cc741ee0491726b5012d1db53;2012-06-13 08:30:41 +1000;10.6476736;12.3847338;1;4;3;1;27;26;81;73;NONE;false;0;0;0;0
edc1636dab1bcf41f624fa1a6c8a515364ff9c3d;2012-06-12 08:46:43 -0700;13.0411690;13.3099074;3;1;3;0;25;1;73;2;NONE;false;0;0;0;0
22f24149f2ecde6e59bd7ee92be01bece1fc327f;2012-06-12 08:46:43 -0700;13.0411690;13.3099074;3;1;3;0;25;1;73;2;NONE;false;0;0;0;0
35d9d251414bb1a9d80decdba1369a5cd06e9161;2012-06-12 08:32:03 +1000;0.0010995;0.4120602;1;1;0;1;1;1;2;1;ALL;false;0;0;0;0
5429ce02c2028c02e5349bb8bfb8b192d156e719;2012-06-12 08:32:03 +1000;0.0010995;0.4120602;1;1;0;1;1;1;2;1;ALL;false;0;0;0;0
c5dbbb9dcfed9b933fc383a1c0eb8a36a1da2a1f;2012-06-11 11:05:29 +0100;11.8238542;12.0729398;2;1;1;1;5;11;5;54;NONE;false;0;0;0;0
0498dbf8a4d499511a765563a8cd82e5ec85911b;2012-06-11 11:05:29 +0100;11.8238542;12.0729398;2;1;1;1;5;11;5;54;NONE;false;0;0;0;0
d715804616710dec6cd85438655614630b38ff06;2012-06-11 10:56:07 +0100;2.4212153;8.1025463;1;2;2;0;1;6;2;5;NONE;false;0;0;0;0
6071097ea078ac7656f5ec13534b4889485161e8;2012-06-11 02:55:54 -0700;8.7115972;8.8092245;2;1;2;0;3;3;2;4;SOME;false;0;0;0;0
5861d36fb2d8437561168f90bdb8c704fbca87b2;2012-06-02 17:09:57 +0100;66.9305671;72.2159606;1;7;6;1;1;115;3;686;SOME;false;0;0;0;0
48972cf7c810802eeb88bb0babbabc56f34023d5;2012-05-31 14:45:10 +0100;0.1727546;0.9792940;1;1;0;1;1;1;33;6;SOME;true;1;4;4;0
59e9e37feac77b094aaa007f217376d2e18456be;2012-05-31 14:45:10 +0100;0.1727546;0.9792940;1;1;0;1;1;1;33;6;SOME;true;1;4;4;0
5eff19651fd3ccf9b32b22d72dfcfd04ddf4423f;2012-05-30 09:20:27 +0100;0.7868866;0.8008449;1;1;1;0;1;2;1;1;NONE;false;0;0;0;0
31e0395b52a76408966213876d24c9c22a492dfa;2012-05-30 09:20:27 +0100;0.7868866;0.8008449;1;1;1;0;1;2;1;1;NONE;false;0;0;0;0
511f362a008450ae9991c7f3452ed2f2e77d17c5;2012-05-29 06:27:07 -0700;4.3345833;6.8571759;3;1;3;0;6;1;4;1;NONE;false;0;0;0;0
6e92d44169e1cd47686f373e583c67268cd88805;2012-05-29 06:27:07 -0700;4.3345833;6.8571759;3;1;3;0;6;1;4;1;NONE;false;0;0;0;0
347a00b54483063b7d27e8a45957b501603d13dc;2012-05-29 05:57:53 -0700;4.3158796;6.8368750;1;1;1;0;3;1;1;1;NONE;false;0;0;0;0
6f66f01ae0aa1055abb80cea40bcaef050fba1e9;2012-05-29 05:57:53 -0700;4.3158796;6.8368750;1;1;1;0;3;1;1;1;NONE;false;0;0;0;0
46cfc34b805d23e5d91158725198c635d65986fd;2012-05-29 05:56:56 -0700;1.5400231;8.8364699;1;1;1;0;4;2;8;1;NONE;false;0;0;0;0
6351464a87b95728fba4f735fa44b78af075ca13;2012-05-29 05:56:56 -0700;1.5400231;8.8364699;1;1;1;0;4;2;8;1;NONE;false;0;0;0;0
e5cbd525ffb9f56826390fa8ff029dc2e6af7083;2012-05-22 17:44:39 +0100;5.3360764;5.8440625;2;1;1;1;7;1;33;6;SOME;false;0;0;0;0
d7ab792f6adb58290883c886d322b91649ce947d;2012-05-22 11:04:12 +0100;2.0100463;5.5659722;1;1;1;0;1;2;6;1;ALL;false;0;0;0;0
ad454e06a7ca68c3619d6afdf71a14929040d0c4;2012-05-17 17:12:46 +0100;0.5032407;2.7354398;3;1;3;0;26;1;45;1;NONE;false;0;0;0;0
80bca0fbfde679b980e409c1c43d7031ed49537c;2012-05-17 17:12:46 +0100;0.5032407;2.7354398;3;1;3;0;26;1;45;1;NONE;false;0;0;0;0
7fd3b8f74425125e07fa268ba95f2edb63ab0541;2012-05-17 16:00:09 +0100;5.3655208;5.8068634;3;1;3;0;26;6;55;7;SOME;false;0;0;0;0
44e281ba26c4f4df4ecb25562bbd07b7a422395f;2012-05-17 16:00:09 +0100;5.3655208;5.8068634;3;1;3;0;26;6;55;7;SOME;false;0;0;0;0
f3a4076e3f6e6ef3679b78419b7058dc559cb16e;2012-05-17 10:41:28 +0100;0.0239468;2.4637037;1;1;1;0;2;14;4;33;NONE;false;0;0;0;0
d3f6fa83c78ee80d19e971455836b8f311789477;2012-05-17 10:41:28 +0100;0.0239468;2.4637037;1;1;1;0;2;14;4;33;NONE;false;0;0;0;0
2c7230c3b7efdd057d0b197661776adcaf6c0fa6;2012-05-17 02:41:18 -0700;10.3710185;13.7432870;4;1;3;1;33;13;76;33;SOME;false;0;0;0;0
3201b0249fb4626e8c61085925200001925f9c48;2012-05-17 02:41:18 -0700;10.3710185;13.7432870;4;1;3;1;33;13;76;33;SOME;false;0;0;0;0
897e5b3f7cb131db8803d647b070c895cea50b13;2012-05-17 10:06:49 +0100;2.4184954;2.8774769;1;1;1;0;1;3;4;2;NONE;false;0;0;0;0
062f586744fbc6f7f8ab7b844ac797779edeb6bd;2012-05-17 10:06:49 +0100;2.4184954;2.8774769;1;1;1;0;1;3;4;2;NONE;false;0;0;0;0
fcf423958921267d1149aa1d81bb400326ac77f3;2012-05-16 17:47:00 +0100;2.5294907;6.3147454;1;1;1;0;4;2;6;10;ALL;true;2;2;2;0
3b81a8fe6ba3714dbe1d489e7502748084259711;2012-05-14 15:33:44 -0700;0.1874884;3.1218519;1;1;1;0;5;2;19;2;NONE;false;0;0;0;0
98f6dd829aa366181cd47855874f1325f5bff8b8;2012-05-14 15:33:44 -0700;0.1874884;3.1218519;1;1;1;0;5;2;19;2;NONE;false;0;0;0;0
4202b6e4e60b8d8c0b15f022d001e0fbacca63b5;2012-05-14 12:50:06 +0100;0.0323148;2.6748843;1;1;0;1;2;1;13;5;NONE;false;0;0;0;0
445470dea59b1e06bfe946343eb057205ebc10ea;2012-05-14 12:50:06 +0100;0.0323148;2.6748843;1;1;0;1;2;1;13;5;NONE;false;0;0;0;0
ba36fca4bbb9380c8e46a4b4bb29d4f6821917d9;2012-05-14 11:50:33 +0100;2.6332639;2.9472106;1;1;1;0;1;6;13;8;NONE;false;0;0;0;0
0cebd11ed4e635b4e37661760866d8f23173f3ca;2012-05-14 11:50:33 +0100;2.6332639;2.9472106;1;1;1;0;1;6;13;8;NONE;false;0;0;0;0
966e044c6942726ed6b247646a9e9f2af540f472;2012-05-12 06:49:22 +0530;11.3391898;11.6383796;1;3;3;0;2;30;5;69;SOME;true;2;4;4;0
64464564b9735f45db4d899cbd9dde4840fbac38;2012-05-12 06:49:22 +0530;11.3391898;11.6383796;1;3;3;0;2;30;5;69;SOME;true;2;4;4;0
96506dc80efb4943b9556fe156a5991022581608;2012-05-11 12:38:16 -0700;0.2981366;1.4891551;1;1;1;0;1;5;6;8;NONE;false;0;0;0;0
41fa4c48496e62ca04e9bf89f4543138e58c88b5;2012-05-11 12:38:16 -0700;0.2981366;1.4891551;1;1;1;0;1;5;6;8;NONE;false;0;0;0;0
7468d6de6105a72cbc2523d3c384998720a608e2;2012-05-07 06:39:49 -0700;1.7525231;3.9089236;2;1;1;1;8;2;19;14;NONE;false;0;0;0;0
daeafb1ad8ae02cd622eb9475aab53a17955bae6;2012-05-07 06:39:49 -0700;1.7525231;3.9089236;2;1;1;1;8;2;19;14;NONE;false;0;0;0;0
ad7a57e1b68af6ef5a6d39aa630323808b243e89;2012-05-06 00:46:13 -0700;1.7483796;2.6633681;2;1;1;1;6;1;18;1;NONE;false;0;0;0;0
ae0b2cc014d856cbd90ca79aa95a77c67f277e54;2012-05-06 00:46:13 -0700;1.7483796;2.6633681;2;1;1;1;6;1;18;1;NONE;false;0;0;0;0
f9bfbeae8c55d68f1677e994e5a36481d4a0f5c4;2012-05-06 00:40:15 -0700;1.7477778;2.6592245;2;1;1;1;4;1;14;4;NONE;false;0;0;0;0
8cc335396df8f41f779cca4a1f15170aae653e55;2012-05-06 00:40:15 -0700;1.7477778;2.6592245;2;1;1;1;4;1;14;4;NONE;false;0;0;0;0
17a0d9ced6306d0472035581a511037b9fcdc35b;2012-05-06 00:39:23 -0700;0.1631713;2.6586227;1;1;1;0;2;1;13;1;NONE;false;0;0;0;0
054aa22a280287abb15e0ba541ac5ce121df3572;2012-05-06 00:39:23 -0700;0.1631713;2.6586227;1;1;1;0;2;1;13;1;NONE;false;0;0;0;0
dad50bb7425f06b96867cdddbeb05b4caf847840;2012-04-30 14:29:50 +0300;1.9185185;2.7575347;1;2;2;0;1;7;5;10;NONE;false;0;0;0;0
356d8693c60cbba21fccbaed85d5d50be2cadfbc;2012-04-30 14:29:50 +0300;1.9185185;2.7575347;1;2;2;0;1;7;5;10;NONE;false;0;0;0;0
bfa1e6aaecd5df6448813da7975cd6409710d111;2012-04-30 12:16:40 +0100;3.6135301;10.8324537;1;1;0;1;1;6;2;245;NONE;false;0;0;0;0
33cddde254db8dd849b3dee0963cbb9dbe0dda3b;2012-04-30 09:44:08 +0100;1.7549190;2.6424653;1;2;1;1;2;3;2;4;NONE;false;0;0;0;0
faab0b7a3b99fb21a81ddae0ae99c93e0e43b4db;2012-04-30 09:44:08 +0100;1.7549190;2.6424653;1;2;1;1;2;3;2;4;NONE;false;0;0;0;0
a9d207fc40e6817f05f3a234086e6d4d60895c7a;2012-04-25 15:54:09 +0100;5.7739005;5.9337616;2;1;1;1;5;11;3;51;SOME;false;0;0;0;0
dde4546165e03c60a4911c44b3016abf0839af63;2012-04-25 15:54:09 +0100;5.7739005;5.9337616;2;1;1;1;5;11;3;51;SOME;false;0;0;0;0
914962476638c2048c7bc79e5c81a19c2e07da72;2012-04-19 15:13:42 +0100;0.8695833;1.0265394;1;1;0;1;1;1;1;1;NONE;false;0;0;0;0
807787e9f549284f4ecfd73f92ccf12c92413e96;2012-04-18 11:19:25 +0100;0.6963889;0.9067130;1;1;0;1;1;1;8;1;NONE;false;0;0;0;0
4d812576b548007793b46aa210b6691b308cb59d;2012-04-18 11:19:25 +0100;0.6963889;0.9067130;1;1;0;1;1;1;7;1;NONE;false;0;0;0;0
ec7bf0140bca20ab3944bbbd997b00dae046daf4;2012-04-17 13:40:02 +0100;0.6786343;0.8253588;1;1;0;1;1;3;1;281;NONE;false;0;0;0;0
cc6221cc7c7a06b1ec30b46c56d86804a463b8a4;2012-04-16 17:26:36 +0100;3.9918056;4.1573148;3;1;2;1;9;6;18;66;SOME;true;1;3;3;0
2f867779379bae68d56350a6c9da9e680a25e368;2012-04-16 17:26:36 +0100;3.9918056;4.1573148;3;1;2;1;9;6;18;66;SOME;true;1;3;3;0
d2728ba854611e4793830020b3d86b79f389065e;2012-04-16 12:01:44 +0100;2.8354167;3.7874884;1;2;2;0;3;4;4;2;SOME;true;1;1;1;0
8d1e53f43b918bb8d2530d0bac2a6009ac6f86fb;2012-04-10 10:16:41 +0100;3.7640278;3.8897454;1;3;2;1;1;9;7;46;NONE;false;0;0;0;0
21e7648cc5e6d88f71d75692acad9e5c0f10a7ef;2012-04-10 10:16:41 +0100;3.7640278;3.8897454;1;3;2;1;1;9;7;46;NONE;false;0;0;0;0
571711f462379b423aa4870e21c1b3dee693bc33;2012-04-09 11:40:54 +0100;0.1482986;1.8729514;1;1;1;0;1;2;1;1;NONE;false;0;0;0;0
da8868d1a259406a85b341b12a244ec33c3be7ee;2012-04-09 11:40:54 +0100;0.1482986;1.8729514;1;1;1;0;1;2;1;1;NONE;false;0;0;0;0
315081e983561ce09bac0af33bf4f7ed10268efb;2012-04-02 18:40:45 +0100;3.0440625;3.1730671;2;1;1;1;5;3;20;53;SOME;true;1;1;1;0
51c11326fd9ede4c3bb2e5c0db7028e6a23d222f;2012-04-02 18:40:45 +0100;3.0440625;3.1730671;2;1;1;1;5;3;20;53;SOME;true;1;1;1;0
e70fd806d6171a029f166f7aed70a5f2cb04ac6d;2012-03-29 12:02:25 +0100;6.7971181;7.9118866;1;1;0;1;9;28;42;134;SOME;false;0;0;0;0
2e466b341e3dfd94c3ee2ef18b2198dbfe1a5246;2012-03-29 12:02:25 +0100;6.7971181;7.9118866;1;1;0;1;9;28;42;130;SOME;false;0;0;0;0
2efe2294a90c956fada5d82c5451843510b2be5e;2012-03-28 09:10:51 +0100;7.8299190;7.9530324;2;1;1;1;3;8;2;42;NONE;false;0;0;0;0
c07a823845966c23d5884483148798ae0fd645ac;2012-03-28 09:10:51 +0100;7.8299190;7.9530324;2;1;1;1;3;8;2;42;NONE;false;0;0;0;0
54f357c39459b11346e127f2c1e41f04c788959d;2012-03-20 12:15:14 +0000;12.8563194;14.7413889;1;1;0;1;3;48;42;456;SOME;true;5;7;7;3
4ad48be450bda14848ff9fad7655d7fb99c07219;2012-03-20 12:15:14 +0000;12.8563194;14.7413889;1;1;0;1;3;48;42;456;SOME;true;5;7;7;3
12b9ec4e9ef3e91f582b6e3bae08f056c8a48abe;2012-03-19 10:47:43 +0000;2.5015972;2.8062269;1;1;0;1;1;2;2;1;NONE;false;0;0;0;0
b540d1d537e43f6ac9959b0e081b0290fbfa54e5;2012-03-19 10:47:43 +0000;2.5015972;2.8062269;1;1;0;1;1;2;2;1;NONE;false;0;0;0;0
72280e12dac16ac51da2154225ad312cd6fc32ef;2012-03-19 09:10:57 +0000;2.4607176;2.7276968;1;1;0;1;1;6;23;24;ALL;false;0;0;0;0
e3b5eba1cfb276fd23e83a0f6a3006a8e933c009;2012-03-16 22:45:02 +0000;8.3169444;8.3679282;1;1;0;1;1;19;1;168;NONE;false;0;0;0;0
97f101360e16d385042db9b25e985bc575ac7766;2012-03-16 22:45:02 +0000;8.3169444;8.3679282;1;1;0;1;1;19;1;168;NONE;false;0;0;0;0
5d69b7ece07021daa40146479b4bbb1a00b4365c;2012-03-16 15:37:20 +0000;0.9474074;1.9229861;1;1;0;1;4;2;529;535;SOME;false;0;0;0;0
6e4933d0288688887da18decf2ff0eec1568b8c0;2012-03-07 16:18:16 +0000;1.9489005;2.2203935;1;1;0;1;3;9;5;271;SOME;false;0;0;0;0
556c7cf42c3a6d0f6088795fd92c4a108b11b15c;2012-03-07 16:18:16 +0000;1.9489005;2.2203935;1;1;0;1;3;9;5;271;SOME;false;0;0;0;0
c55c82e18c980041debdf1d58143823b34f62475;2012-03-05 16:38:52 +0000;1.1568634;3.1795370;1;1;1;0;1;2;1;1;NONE;false;0;0;0;0
f13cce6efa6702b6c714ff505042c44d955d60e1;2012-03-05 11:00:54 +0000;0.5531597;0.8140856;1;1;1;0;1;2;7;1;NONE;false;0;0;0;0
d3ade1268f8768164fed20c7c16d72c862cdef73;2012-03-05 11:00:54 +0000;0.5531597;0.8140856;1;1;1;0;1;2;7;1;NONE;false;0;0;0;0
00d2729043c073e5934e1b2455a68f7f2055dc3a;2012-03-04 07:28:37 -0800;1.0892940;1.7461343;1;1;1;0;3;1;1;1;NONE;false;0;0;0;0
ef96367331a45cbdc2e25b079d92ce8177567c8b;2012-03-04 07:28:37 -0800;1.0892940;1.7461343;1;1;1;0;3;1;1;1;NONE;false;0;0;0;0
931d9f67b1cfa022d4bb51f689dea2465792c611;2012-03-03 04:52:36 -0800;0.6375926;0.9256019;1;1;1;0;2;1;1;1;NONE;false;0;0;0;0
ae2fd660626532ee9f92a0006656fa100a0f3977;2012-03-03 04:52:36 -0800;0.6375926;0.9256019;1;1;1;0;2;1;1;1;NONE;false;0;0;0;0
819114ec686037c6f347277f3830c6a16f5d4b43;2012-03-02 09:49:32 +0000;0.5644329;0.6694907;1;1;0;1;1;3;1;3;NONE;false;0;0;0;0
b8f0d7cc7583c8412ae4cc39e643c8a3591dcb5e;2012-03-02 09:49:32 +0000;0.5644329;0.6694907;1;1;0;1;1;3;1;3;NONE;false;0;0;0;0
181e6a8ac1452fe52ce899df109050d490c067ad;2012-03-01 20:16:30 +0000;0.3872106;1.0336921;1;1;0;1;1;11;1;87;NONE;false;0;0;0;0
f7f83e9ed84e12415438637e3cfe616472b3f528;2012-03-01 20:16:30 +0000;0.3872106;1.0336921;1;1;0;1;1;11;1;86;NONE;false;0;0;0;0
ba60d6210682c253866a633e5b6ef85532d9b4bf;2012-02-29 19:13:09 +0000;1.9891435;2.0256134;1;1;0;1;2;17;14;370;SOME;false;0;0;0;0
f0f8da86ea4a9f3c5cdcde9e915fab40e9cacbfe;2012-02-29 19:13:09 +0000;1.9891435;2.0256134;1;1;0;1;2;17;14;370;SOME;false;0;0;0;0
3aa16ab3c8a6d25eceea6937182f0fa5c3c6d776;2012-02-27 19:16:39 +0000;5.0972338;5.2461921;1;1;0;1;1;9;14;41;SOME;false;0;0;0;0
389d92fa499b9fca5bdd62e75c0e6dd739851f12;2012-02-27 19:16:39 +0000;5.0972338;5.2461921;1;1;0;1;1;9;14;41;SOME;false;0;0;0;0
68cd1aeaa9e66e6351cbed3351152c725a5b10d6;2012-02-07 15:04:39 +0000;0.2349306;0.8490509;1;1;0;1;1;2;1;1;ALL;true;1;1;1;0
7f4121892183a6189a832eb5620bed21c7514a2b;2012-01-16 18:42:13 +0000;24.0349306;25.1521875;1;1;1;0;4;43;3;327;NONE;false;0;0;0;0
368e669bc1a9f3a664608fba377e28b1db74d86a;2012-01-16 18:42:13 +0000;24.0349306;25.1521875;1;1;1;0;4;43;3;327;NONE;false;0;0;0;0
134b59bc67806e777459bf78818b4454e7df273b;2011-12-28 08:56:15 -0800;3.4182639;7.0605556;1;1;1;0;2;3;17;3;NONE;false;0;0;0;0
cf5378ab501e1e5dae9a50b41205fcb612abd251;2011-12-28 08:56:15 -0800;3.4182639;7.0605556;1;1;1;0;2;3;17;3;NONE;false;0;0;0;0
2e93f4bc5a940d3b5e1117471fe05cd41376ac73;2011-12-21 12:46:49 +0000;1.8257523;5.1445023;2;1;1;1;7;4;73;28;SOME;true;1;1;1;0
26226ad45ce8eae1ea0237f441ecbee747dcda71;2011-12-21 12:46:49 +0000;1.8257523;5.1445023;2;1;1;1;7;4;73;28;SOME;true;1;1;1;0
18fbd186cdf3b4974fbeafdddb2b90ecb487cb84;2011-12-19 09:07:46 -0800;13.9068981;14.1873032;2;1;2;0;39;5;160;5;NONE;false;0;0;0;0
831faa4c73a187f0901e9ba840c002f3b468f341;2011-12-19 09:07:46 -0800;13.9068981;14.1873032;2;1;2;0;39;5;160;5;NONE;false;0;0;0;0
571037592a614657df2c4aea79d09cc61e24d181;2011-12-14 07:46:20 -0800;8.8653009;9.1307523;1;1;1;0;17;4;63;16;SOME;false;0;0;0;0
dff0b7b3e78bcbe43da4277824b5184312dbce20;2011-12-14 07:46:20 -0800;8.8653009;9.1307523;1;1;1;0;17;4;63;16;SOME;false;0;0;0;0
cfc31a49fc934a2862fa0821dde374e353d17d9e;2011-12-02 15:49:56 +0000;1.9860417;3.9604745;1;1;0;1;1;5;1;62;ALL;false;0;0;0;0
2e475607c37cfb2f914e974da3318105592c8e89;2011-12-02 15:49:56 +0000;1.9860417;3.9604745;1;1;0;1;1;5;1;62;ALL;false;0;0;0;0
ac547687a75e65f2468158b3513fa76c8fba4645;2011-11-28 15:25:57 +0000;20.4392014;26.9161343;1;1;0;1;1;16;1;135;NONE;false;0;0;0;0
5a413efa164c05efe32a8bf00c732ca9c7a642b4;2011-11-28 15:25:57 +0000;20.4392014;26.9161343;1;1;0;1;1;16;1;135;NONE;false;0;0;0;0
4529f2c204ee7e91f379c5c0d26a4a1c783a8b8b;2011-11-01 17:26:43 +0000;1.0960764;17.0661574;2;1;1;1;16;1;52;7;SOME;true;2;2;2;0
738efcf261f6492aec592e56fa5d0cdf916409cd;2011-11-01 17:26:43 +0000;1.0960764;17.0661574;2;1;1;1;16;1;52;7;SOME;true;2;2;2;0
365c1c88152cf072a069d0d912f07eb83c4a9dfb;2011-10-31 14:08:41 +0000;15.9332986;17.2140972;2;1;1;1;11;10;39;25;SOME;false;0;0;0;0
223d2f59f0e872ccea638509195e528d5b3a3ecb;2011-10-31 14:08:41 +0000;15.9332986;17.2140972;2;1;1;1;11;10;39;25;SOME;false;0;0;0;0
60ea74fa34fb0232dfab9d6433da4e5af0c5f05d;2011-10-15 16:44:12 +0100;2.9220139;4.0397917;1;2;1;1;8;4;24;2;NONE;false;0;0;0;0
88309e092ac00c913b7ef099833d7da06c0d95c2;2011-10-15 16:44:12 +0100;2.9220139;4.0397917;1;2;1;1;8;4;24;2;NONE;false;0;0;0;0
adbd86e4062e934618c1823f88992b7f575eb1ce;2011-10-11 21:33:13 +0100;0.3320486;0.3495370;1;1;0;1;1;2;1;1;ALL;false;0;0;0;0
16b9e825e0c56eca06a493162ba6107014168bdf;2011-10-11 21:33:13 +0100;0.3320486;0.3495370;1;1;0;1;1;2;1;1;ALL;false;0;0;0;0
3cde57e364a3b7c7598dc2292d5bae9d43af6e6c;2011-10-03 15:50:05 +0100;2.2034722;2.9191782;1;1;0;1;1;1;43;1;NONE;false;0;0;0;0
0f6a075023a3082b9b65b1d56e1eef3665ace96a;2011-10-03 15:50:05 +0100;2.2034722;2.9191782;1;1;0;1;1;1;43;1;NONE;false;0;0;0;0
1512585b3c88fa59bb550b4686347fe53780e157;2011-09-12 09:13:59 +0100;2.5055208;2.6155440;1;1;0;1;1;10;1;65;NONE;false;0;0;0;0
2f5e31e3dd88fefb0d8007d2444adef813330a7c;2011-09-12 09:13:59 +0100;2.5055208;2.6155440;1;1;0;1;1;10;1;65;NONE;false;0;0;0;0
84256e5137cd95b5d1c4f5b278b6f7514aca278e;2011-08-06 07:40:14 +0100;1.9807407;2.5805208;1;1;0;1;1;6;1;47;NONE;false;0;0;0;0
46e9e209da2e7c429794c435e6f96257a79a5e46;2011-07-21 21:33:08 +0100;7.4312153;7.5229167;1;1;0;1;1;3;27;11;NONE;true;1;1;1;0
